,id,title,tags
814,9327,The Nutty Professor,"fantasy comedy romance sciencefiction eddie murphy star shy dr. sherman klump, kind, brilliant, 'calorifically challenged' genetic professor. beautiful carla purty join university faculty, sherman grows desperate whittle 400-pound frame size win heart. so, one swig experimental fat-reducing serum, sherman becomes 'buddy love', fast-talking, pumped-up , plumped juan. overweight overweightman duringcreditsstinger tomshadyac eddiemurphy jadapinkettsmith jamescoburn"
815,8488,Hitch,"comedy drama romance dating coach alex 'hitch' hitchens mentor bumbling client, albert, hope win heart glamorous allegra cole. albert make progress, hitch face romantic setback proven technique fail work sara melas, tabloid reporter digging dirt allegra cole's love life. sara discovers hitch's connection albert – allegra's boyfriend – threatens destroy relationships. speeddate romanticcomedy dating andytennant willsmith evamendes kevinjames"
816,10603,George of the Jungle,"adventure comedy family romance baby george got plane crash jungle, stayed alive adopted wise ape. ursula stanhope, u noble woman saved death safari grown-up george, take jungle live him. slowly learns rule human relationships, ursula's lover lyle looking one took her. found, ursula take george usa. africa sanfrancisco gorilla lion feralchild jungle samweisman brendanfraser lesliemann thomashadenchurch"
817,8273,American Wedding,"comedy romance high school distant memory, jim michelle getting married -- hurry, since jim's grandmother sick want see walk aisle -- prompting stifler throw ultimate bachelor party. jim's dad reliable ever, doling advice one want hear. handcuff sistersisterrelationship spanner blowjob stagnight wedding jessedylan jasonbiggs alysonhannigan seannwilliamscott"
818,109424,Captain Phillips,"action drama thriller true story captain richard phillips 2009 hijacking somali pirate us-flagged mv maersk alabama, first american cargo ship hijacked two hundred years. ship hijacking somalia fisherman blood poverty pirate terrorism commando hijack cargoship shipcaptain shiphijacking somali commandounit paulgreengrass tomhanks catherinekeener maxmartini"
819,35056,Date Night,"comedy phil claire foster fear mild-mannered relationship may falling stale rut. weekly date night, dinner reservation lead mistaken couple thief – number unsavoury character want phil claire killed. date corruption taxi expensiverestaurant wifehusbandrelationship gun boat taxidriver document restaurant roof marriedcouple politician stripper shooting thief carcrash stealing mistakenidentity policecorruption aftercreditsstinger duringcreditsstinger shawnlevy tinafey stevecarell markwahlberg"
820,8839,Casper,"fantasy comedy family furious late father willed gloomy-looking mansion rather millions, carrigan crittenden ready burn place ground discovers map treasure hidden house. enters rickety mansion seek claim, frightened away wicked wave ghosts. determined get hand hidden fortune, hire afterlife therapist dr. james harvey exorcise ghost mansion. harvey daughter kat move in, soon kat meet casper, ghost young boy who's ""the friendliest ghost know."" friendly casper's uncles--stretch, fatso stinkie--who determined drive ""fleshies"" away. halloween friendship supernatural afterlife friend danger ghost disorder youngheroes imaginary supernaturalability mischievouschildren bradsilberling christinaricci billpullman cathymoriarty"
821,156022,The Equalizer,"thriller action crime equalizer, denzel washington play mccall, man belief put mysterious past behind dedicated beginning new, quiet life. mccall meet teri (chloë grace moretz), young girl control ultra-violent russian gangsters, can’t stand idly – help her. armed hidden skill allow serve vengeance anyone would brutalize helpless, mccall come self-imposed retirement find desire justice reawakened. someone problem, odds stacked them, nowhere else turn, mccall help. equalizer. corruption assassin hostage fbi hitman russian securitycamera sadism vigilante sociopath revenge suspense organizedcrime gore gangster violence teenageprostitute commando interrogation surveillance exsoldier fakeddeath loner callgirl blackops handtohandcombat mysteriouspast antoinefuqua denzelwashington martoncsokas chloëgracemoretz"
822,7303,Maid in Manhattan,"comedy drama romance marisa ventura struggling single mom work posh manhattan hotel dream better life young son. one fateful day, hotel guest senatorial candidate christopher marshall meet marisa mistake wealthy socialite. enchanting evening together, two fall madly love. marisa's true identity revealed, issue class social status threaten separate them. two people different world overcome difference live happily ever after? hotel politician mistakenidentity maid classdifferences singlemother publicrelations maiduniform hotelclerk wealthdifferences waynewang jenniferlopez ralphfiennes natasharichardson"
823,8963,Crimson Tide,"action thriller drama u nuclear missile sub, young first officer stage mutiny prevent trigger happy captain launching missile confirming order so. submarine mutiny russia missile nuclearmissile embassy u.s.navy battleforpower torpedo military moraldilemma postcoldwar aircraftcarrier chainofcommand launchcode sonar tonyscott denzelwashington genehackman mattcraven"
824,1402,The Pursuit of Happyness,"drama true story christopher gardner, invests heavily device known 'bone density scanner', find struggle sell product marginally better current technology, much expensive. wife leaf him, loses house, bank account credit card and, forced live street young son, he's desperate find steady job. take job stockbroker but, receive pay, need go 6 month training, must sell devices. sanfrancisco singleparent homelessperson bus worker homelessness work churchservice badluck biography salesman stockbroker gabrielemuccino willsmith jadensmith thandienewton"
825,9315,Flightplan,"thriller drama mystery claustrophobic, hitchcockian thriller. bereaved woman daughter flying home berlin america. 30,000 foot child vanishes nobody admits ever plane. berlin lossoffather airplane baby-snatching robertschwentke jodiefoster petersarsgaard seanbean"
826,8984,Disclosure,"drama thriller crime mystery romance computer specialist sued sexual harassment former lover turned bos initiated act forcefully, threatens career personal life. employee workplace sexualharassment intrigue barrylevinson michaeldouglas demimoore donaldsutherland"
827,795,City of Angels,"drama fantasy romance guardian angel seth -- invisibly watch citizen los angeles -- becomes captivated maggie, strong-willed heart surgeon, ponders trading pure, otherworldly existence mortal life beloved. couple embarks tender forbidden romance spanning heaven earth. suicide angel lifeanddeath desperation operation heaven faith afterlife losangeles interspeciesromance bradsilberling nicolascage megryan andrebraugher"
828,24,Kill Bill: Vol. 1,"action crime assassin shot altar ruthless employer, bill member assassination circle – 'the bride' life plot vengeance. setting payback, make death list hunt wronged her, saving bill last. japan coma martialarts kungfu underworld yakuza sword bride revenge gore femaleyakuza blood wedding samuraisword partanimation quentintarantino umathurman lucyliu vivicaa.fox"
829,11353,Bowfinger,"comedy verge bankruptcy desperate big break, aspiring filmmaker bobby bowfinger concocts crazy plan make ultimate dream movie. rallying ragtag team includes starry-eyed ingenue, has-been diva film studio gofer, set shoot blockbuster featuring biggest star hollywood, kit ramsey -- without letting ramsey know he's picture. filmproducer filmdirector moviestudio hollywood filmmaking movieactress frankoz stevemartin eddiemurphy heathergraham"
